"","year","origin_id","destination_id","hs92_product_name","hs92_group_name","hs92_product_id","hs92_group_id","hs92_color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","top_exporter","top_importer","hs92_icon"
"1",2013,NA,NA,"Horses","Animal Products","010101","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"2",2013,NA,NA,"Bovine","Animal Products","010102","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"3",2013,NA,NA,"Pigs","Animal Products","010103","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"4",2013,NA,NA,"Sheep and Goats","Animal Products","010104","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"5",2013,NA,NA,"Poultry","Animal Products","010105","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"6",2013,"sachl","aschn","Other Animals","Animal Products","010106","01","#e8d58e",164205.84,NA,164205.84,1867224.97,1209689556.66,-1.364,0.03,1096,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"7",2013,"sachl","aschn","Bovine Meat","Animal Products","010201","01","#e8d58e",9509,NA,9509,32447232.77,20919374700,-0.209,0,744,"nausa","euita","d3plus-1.9.8/icons/hs92/hs92_01.png"
"8",2013,"sachl","aschn","Frozen Bovine Meat","Animal Products","010202","01","#e8d58e",97209,NA,97209,14220285.17,19355939482.1,-0.711,0,925,"sabra","eurus","d3plus-1.9.8/icons/hs92/hs92_01.png"
"9",2013,"sachl","aschn","Pig Meat","Animal Products","010203","01","#e8d58e",28231450.6,NA,28231450.6,423586549.25,30387860582.5,0.874,0.17,256,"eudeu","asjpn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"10",2013,NA,NA,"Sheep and Goat Meat","Animal Products","010204","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"11",2013,NA,NA,"Horse Meat","Animal Products","010205","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"12",2013,"sachl","aschn","Edible Offal","Animal Products","010206","01","#e8d58e",26100221.03,NA,26100221.03,49439300.74,7178468697.99,-0.41,0.68,827,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"13",2013,"sachl","aschn","Poultry Meat","Animal Products","010207","01","#e8d58e",25507945.45,NA,25507945.45,278324775.24,26810214020.2,0.338,0.18,505,"sabra","assau","d3plus-1.9.8/icons/hs92/hs92_01.png"
"14",2013,NA,NA,"Other Meat","Animal Products","010208","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"15",2013,"sachl","aschn","Animal Fat","Animal Products","010209","01","#e8d58e",685880.43,NA,685880.43,25218074.14,975627703.85,0.802,0.13,289,"eudeu","eurus","d3plus-1.9.8/icons/hs92/hs92_01.png"
"16",2013,NA,NA,"Preserved Meat","Animal Products","010210","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"17",2013,NA,NA,"Live Fish","Animal Products","010301","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"18",2013,"sachl","aschn","Non-fillet Fresh Fish","Animal Products","010302","01","#e8d58e",4514164.41,77762.19,4591926.6,467705276.3,15444086970.9,-1.075,0.05,1024,"eunor","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"19",2013,"sachl","aschn","Non-fillet Frozen Fish","Animal Products","010303","01","#e8d58e",84442216.27,82700.14,84524916.41,1385422874.83,23814040797.2,-1.643,0.66,1146,"eurus","aschn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"20",2013,"sachl","aschn","Fish Fillets","Animal Products","010304","01","#e8d58e",2636400.23,3880199.83,6516600.06,2211288906.43,21767729971.6,-1.001,0.02,1003,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"21",2013,"sachl","aschn","Processed Fish","Animal Products","010305","01","#e8d58e",338525,256678.85,595203.85,111848602.84,5792424689.6,-1.405,0.01,1105,"eunor","eudeu","d3plus-1.9.8/icons/hs92/hs92_01.png"
"22",2013,"sachl","aschn","Crustaceans","Animal Products","010306","01","#e8d58e",10084757.17,1478730.71,11563487.88,52701872.28,22855129120.1,-1.768,0.08,1161,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"23",2013,"sachl","aschn","Molluscs","Animal Products","010307","01","#e8d58e",8626941.16,1518335.09,10145276.25,196293037.09,10827253575.1,-1.559,0.15,1137,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"24",2013,"sachl","aschn","Milk","Animal Products","010401","01","#e8d58e",273691.05,NA,273691.05,3089280.36,9108408060.58,-0.012,0.01,662,"eudeu","euita","d3plus-1.9.8/icons/hs92/hs92_01.png"
"25",2013,"sachl","aschn","Concentrated Milk","Animal Products","010402","01","#e8d58e",23866558.42,NA,23866558.42,140776193.86,25687833065.6,-0.918,0.17,975,"ocnzl","aschn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"26",2013,NA,NA,"Fermented Milk Products","Animal Products","010403","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"27",2013,"sachl","aschn","Whey","Animal Products","010404","01","#e8d58e",849496.86,NA,849496.86,12629529.27,6152401575.88,0.461,0.03,449,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"28",2013,NA,NA,"Butter","Animal Products","010405","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"29",2013,NA,NA,"Cheese","Animal Products","010406","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"30",2013,NA,NA,"Eggs","Animal Products","010407","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"31",2013,NA,NA,"Processed Egg Products","Animal Products","010408","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"32",2013,"sachl","aschn","Honey","Animal Products","010409","01","#e8d58e",136373.78,NA,136373.78,31515436.85,2019097583.59,-0.889,0.01,967,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"33",2013,"sachl","aschn","Other Edible Animal Products","Animal Products","010410","01","#e8d58e",NA,2797.22,2797.22,NA,429538040.6,-0.744,NA,933,"asidn","assgp","d3plus-1.9.8/icons/hs92/hs92_01.png"
"34",2013,"sachl","aschn","Human Hair","Animal Products","010501","01","#e8d58e",NA,22111,22111,NA,154354290.35,-2.009,NA,1177,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"35",2013,"sachl","aschn","Pig Hair","Animal Products","010502","01","#e8d58e",NA,1277949.29,1277949.29,NA,136524732.89,-0.776,NA,943,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_01.png"
"36",2013,NA,NA,"Horse Hair","Animal Products","010503","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"37",2013,"sachl","aschn","Animal Organs","Animal Products","010504","01","#e8d58e",58986,NA,58986,23602704.2,4762051440.18,-0.991,0,996,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_01.png"
"38",2013,"sachl","aschn","Bird Feathers and Skins","Animal Products","010505","01","#e8d58e",NA,18261.51,18261.51,NA,2291330820.58,0.65,NA,371,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"39",2013,"sachl","aschn","Processed Bones","Animal Products","010506","01","#e8d58e",12675,NA,12675,852511.17,390393538.69,-0.393,0.01,823,"eudeu","asjpn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"40",2013,NA,NA,"Raw Bones","Animal Products","010507","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"41",2013,NA,NA,"Coral and Shells","Animal Products","010508","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"42",2013,NA,NA,"Sponges","Animal Products","010509","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"43",2013,NA,NA,"Pharmaceutical Animal Products","Animal Products","010510","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"44",2013,"sachl","aschn","Other Inedible Animal Products","Animal Products","010511","01","#e8d58e",431788,59050.76,490838.76,3289129.25,2460545478,-0.657,0.03,909,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"45",2013,"sachl","aschn","Bulbs and Roots","Vegetable Products","020601","02","#e8b41e",6127223.57,43328.51,6170552.08,38900753,1860994903.69,-0.654,0.62,908,"eunld","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"46",2013,"sachl","aschn","Other Live Plants","Vegetable Products","020602","02","#e8b41e",NA,581889.36,581889.36,12551962.73,7924812155.49,-0.916,NA,974,"eunld","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"47",2013,"sachl","aschn","Cut Flowers","Vegetable Products","020603","02","#e8b41e",1213.09,108491.56,109704.65,3263797.09,8761474078.92,-1.66,0,1150,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"48",2013,"sachl","aschn","Foliage","Vegetable Products","020604","02","#e8b41e",67894.15,141885.07,209779.22,4642875.17,1203287110.01,-0.687,0.01,916,"eunld","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"49",2013,NA,NA,"Potatoes","Vegetable Products","020701","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"50",2013,NA,NA,"Tomatoes","Vegetable Products","020702","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"51",2013,"sachl","aschn","Onions","Vegetable Products","020703","02","#e8b41e",NA,4642975.17,4642975.17,44619758.86,5913870914.07,-2.008,NA,1176,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"52",2013,NA,NA,"Cabbages","Vegetable Products","020704","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"53",2013,NA,NA,"Lettuce","Vegetable Products","020705","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"54",2013,NA,NA,"Root Vegetables","Vegetable Products","020706","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"55",2013,NA,NA,"Cucumbers","Vegetable Products","020707","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"56",2013,NA,NA,"Legumes","Vegetable Products","020708","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"57",2013,"sachl","aschn","Other Vegetables","Vegetable Products","020709","02","#e8b41e",NA,2547.18,2547.18,2798903.17,13223526782.4,-1.252,NA,1069,"euesp","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"58",2013,"sachl","aschn","Frozen Vegetables","Vegetable Products","020710","02","#e8b41e",NA,3299462.94,3299462.94,58050251.52,6159274573.36,-0.748,NA,934,"eublx","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"59",2013,"sachl","aschn","Preserved Vegetables","Vegetable Products","020711","02","#e8b41e",NA,1984.12,1984.12,2582702.72,726280604.82,-0.999,NA,1002,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_02.png"
"60",2013,"sachl","aschn","Dried Vegetables","Vegetable Products","020712","02","#e8b41e",64411.59,4363456.08,4427867.67,16877849.44,2590404834.7,-1.013,0,1005,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"61",2013,"sachl","aschn","Dried Legumes","Vegetable Products","020713","02","#e8b41e",NA,7955566.79,7955566.79,4896627.5,9494959054.04,-2.139,NA,1188,"nacan","asind","d3plus-1.9.8/icons/hs92/hs92_02.png"
"62",2013,"sachl","aschn","Cassava","Vegetable Products","020714","02","#e8b41e",NA,35252.65,35252.65,14561.25,2855994790.2,-2.527,NA,1207,"astha","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"63",2013,NA,NA,"Coconuts, Brazil Nuts, and Cashews","Vegetable Products","020801","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"64",2013,"sachl","aschn","Other Nuts","Vegetable Products","020802","02","#e8b41e",207325.94,NA,207325.94,342221403.34,15184150189.3,-1.816,0,1168,"nausa","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"65",2013,NA,NA,"Bananas","Vegetable Products","020803","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"66",2013,"sachl","aschn","Tropical Fruits","Vegetable Products","020804","02","#e8b41e",NA,2211.39,2211.39,230487421.43,8312383038.06,-2.043,NA,1182,"namex","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"67",2013,NA,NA,"Citrus","Vegetable Products","020805","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"68",2013,"sachl","aschn","Grapes","Vegetable Products","020806","02","#e8b41e",197735418.77,80569.5,197815988.27,2112327716.38,9892703725.27,-1.046,3.75,1016,"sachl","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"69",2013,NA,NA,"Melons","Vegetable Products","020807","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"70",2013,"sachl","aschn","Apples and Pears","Vegetable Products","020808","02","#e8b41e",20093531.43,58398,20151929.43,1118848033.24,10848734770.1,-0.319,0.35,796,"nausa","eurus","d3plus-1.9.8/icons/hs92/hs92_02.png"
"71",2013,"sachl","aschn","Pitted Fruits","Vegetable Products","020809","02","#e8b41e",288136742.67,NA,288136742.67,755220342.8,5807696950.55,-0.867,9.3,963,"euesp","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"72",2013,"sachl","aschn","Other Fruits","Vegetable Products","020810","02","#e8b41e",28399333.57,NA,28399333.57,846742627.17,10512779455.9,-1.207,0.51,1057,"euesp","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"73",2013,"sachl","aschn","Frozen Fruits and Nuts","Vegetable Products","020811","02","#e8b41e",7821965.2,515806.57,8337771.77,359419747.44,4294757898.87,-0.294,0.34,782,"eupol","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"74",2013,"sachl","aschn","Preserved Fruits and Nuts","Vegetable Products","020812","02","#e8b41e",595039.38,NA,595039.38,8409377.68,202752847.35,-0.732,0.55,931,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"75",2013,"sachl","aschn","Dried Fruits","Vegetable Products","020813","02","#e8b41e",1550982.85,76440.54,1627423.39,209383512.18,2205161547.52,-0.818,0.13,950,"astur","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"76",2013,NA,NA,"Citrus and Melon Peels","Vegetable Products","020814","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"77",2013,"sachl","aschn","Coffee","Vegetable Products","020901","02","#e8b41e",NA,113840.48,113840.48,3453993.96,28284170706.4,-2.246,NA,1197,"sabra","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"78",2013,"sachl","aschn","Tea","Vegetable Products","020902","02","#e8b41e",NA,2477066.32,2477066.32,4273892.15,7324616243.96,-2.215,NA,1195,"aslka","eurus","d3plus-1.9.8/icons/hs92/hs92_02.png"
"79",2013,NA,NA,"Mate","Vegetable Products","020903","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"80",2013,"sachl","aschn","Pepper","Vegetable Products","020904","02","#e8b41e",NA,504820.39,504820.39,6836695.91,3670985154.62,-1.503,NA,1129,"asvnm","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"81",2013,"sachl","aschn","Vanilla","Vegetable Products","020905","02","#e8b41e",NA,3236,3236,7004.54,222975985.11,-1.022,NA,1008,"afmdg","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"82",2013,NA,NA,"Cinnamon","Vegetable Products","020906","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"83",2013,NA,NA,"Cloves","Vegetable Products","020907","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"84",2013,NA,NA,"Nutmeg","Vegetable Products","020908","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"85",2013,"sachl","aschn","Spice Seeds","Vegetable Products","020909","02","#e8b41e",NA,9439.18,9439.18,82605.46,658115011.72,-1.203,NA,1055,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"86",2013,"sachl","aschn","Spices","Vegetable Products","020910","02","#e8b41e",NA,5674.07,5674.07,401430.06,2058204471.41,-1.455,NA,1119,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"87",2013,NA,NA,"Wheat","Vegetable Products","021001","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"88",2013,NA,NA,"Rye","Vegetable Products","021002","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"89",2013,NA,NA,"Barley","Vegetable Products","021003","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"90",2013,NA,NA,"Oats","Vegetable Products","021004","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"91",2013,"sachl","aschn","Corn","Vegetable Products","021005","02","#e8b41e",187291.24,1874.12,189165.36,434237235.52,35017640797.4,-0.864,0,962,"nausa","asjpn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"92",2013,"sachl","aschn","Rice","Vegetable Products","021006","02","#e8b41e",NA,20303.12,20303.12,22558.5,24524316871.4,-1.888,NA,1174,"asind","asirn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"93",2013,NA,NA,"Sorghum","Vegetable Products","021007","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"94",2013,"sachl","aschn","Buckwheat","Vegetable Products","021008","02","#e8b41e",NA,26905.98,26905.98,441190.31,1051595473.22,-1.437,NA,1113,"sabol","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"95",2013,NA,NA,"Wheat Flours","Vegetable Products","021101","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"96",2013,"sachl","aschn","Cereal Flours","Vegetable Products","021102","02","#e8b41e",NA,496991.08,496991.08,2291066.12,814327849.86,-0.864,NA,961,"astha","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"97",2013,NA,NA,"Cereal Meal and Pellets","Vegetable Products","021103","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"98",2013,NA,NA,"Processed Cereals","Vegetable Products","021104","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"99",2013,"sachl","aschn","Potato Flours","Vegetable Products","021105","02","#e8b41e",NA,1022.56,1022.56,848532.2,671706929.92,0.619,NA,381,"eunld","eugbr","d3plus-1.9.8/icons/hs92/hs92_02.png"
"100",2013,"sachl","aschn","Legume Flours","Vegetable Products","021106","02","#e8b41e",NA,54388.14,54388.14,4329628.04,416758759.45,-1.627,NA,1144,"nausa","eufra","d3plus-1.9.8/icons/hs92/hs92_02.png"
"101",2013,NA,NA,"Malt","Vegetable Products","021107","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"102",2013,"sachl","aschn","Starches","Vegetable Products","021108","02","#e8b41e",2285678.6,248501.25,2534179.85,46500978.25,3885211382.23,-0.016,0.11,667,"astha","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"103",2013,"sachl","aschn","Wheat Gluten","Vegetable Products","021109","02","#e8b41e",NA,17475654.9,17475654.9,1386.58,1350123940.22,0.9,NA,239,"eufra","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"104",2013,"sachl","aschn","Soybeans","Vegetable Products","021201","02","#e8b41e",2738.2,10363.19,13101.39,14319647.65,57601085585.1,-1.268,0,1070,"sabra","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"105",2013,"sachl","aschn","Ground Nuts","Vegetable Products","021202","02","#e8b41e",NA,305950.83,305950.83,37972.83,2368744714.59,-2.578,NA,1210,"nausa","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"106",2013,NA,NA,"Copra","Vegetable Products","021203","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"107",2013,NA,NA,"Linseed","Vegetable Products","021204","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"108",2013,NA,NA,"Rapeseed","Vegetable Products","021205","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"109",2013,"sachl","aschn","Sunflower Seeds","Vegetable Products","021206","02","#e8b41e",17462.33,20044.31,37506.64,59855765.9,4125213165.23,-0.086,0,700,"eubgr","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"110",2013,"sachl","aschn","Other Oily Seeds","Vegetable Products","021207","02","#e8b41e",294674.85,947816.68,1242491.53,8368021.99,4732569420.83,-2.473,0.01,1204,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"111",2013,NA,NA,"Oil Seed Flower","Vegetable Products","021208","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"112",2013,"sachl","aschn","Sowing Seeds","Vegetable Products","021209","02","#e8b41e",687880.22,2928504.4,3616384.62,231798169.5,6988389147.78,-0.618,0.02,894,"eunld","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"113",2013,NA,NA,"Hops","Vegetable Products","021210","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"114",2013,"sachl","aschn","Perfume Plants","Vegetable Products","021211","02","#e8b41e",NA,590646.25,590646.25,34686152.82,3108592033.43,-2.162,NA,1190,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_02.png"
"115",2013,"sachl","aschn","Locust beans, seaweed, sugar beet, cane, for food","Vegetable Products","021212","02","#e8b41e",94955978.53,1333133.07,96289111.6,146137758.72,1830182900.26,-1.773,9.73,1163,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"116",2013,NA,NA,"Cereal Straws","Vegetable Products","021213","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"117",2013,NA,NA,"Forage Crops","Vegetable Products","021214","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"118",2013,"sachl","aschn","Insect Resins","Vegetable Products","021301","02","#e8b41e",NA,700596.12,700596.12,69428.43,870122711.16,-2.458,NA,1203,"eufra","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"119",2013,"sachl","aschn","Vegetable Saps","Vegetable Products","021302","02","#e8b41e",3240812.62,6900359.92,10141172.54,125623464.68,7697358193.63,-1.692,0.08,1156,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"120",2013,"sachl","aschn","Vegetable Plaiting Materials","Vegetable Products","021401","02","#e8b41e",NA,33463.87,33463.87,1004347.19,230558086.18,-0.965,NA,992,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"121",2013,NA,NA,"Vegetable Stuffing Materials","Vegetable Products","021402","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"122",2013,NA,NA,"Vegetable Brush Materials","Vegetable Products","021403","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"123",2013,"sachl","aschn","Other Vegetable Products","Vegetable Products","021404","02","#e8b41e",3107135.04,NA,3107135.04,21930037.39,822237878.72,-2.106,0.71,1187,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"124",2013,NA,NA,"Pig and Poultry Fat","Animal and Vegetable Bi-Products","031501","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"125",2013,NA,NA,"Bovine, Sheep, and Goat Fat","Animal and Vegetable Bi-Products","031502","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"126",2013,NA,NA,"Lard","Animal and Vegetable Bi-Products","031503","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"127",2013,"sachl","aschn","Fish Oil","Animal and Vegetable Bi-Products","031504","03","#e0902f",11884973.28,12191625.58,24076598.86,114452878.17,1835528223.47,-1.32,1.21,1084,"saper","eunor","d3plus-1.9.8/icons/hs92/hs92_03.png"
"128",2013,"sachl","aschn","Wool Grease","Animal and Vegetable Bi-Products","031505","03","#e0902f",NA,379005.02,379005.02,1755316.61,346037587.39,0.205,NA,566,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_03.png"
