"","year","origin_id","destination_id","hs92_product_name","hs92_group_name","hs92_product_id","hs92_group_id","hs92_color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","hs92_icon","top_importer","top_exporter"
"330",2014,NA,NA,"Acetals and Hemiacetals","Chemical Products","2911","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"331",2014,"sachl","aschn","Aldehydes","Chemical Products","2912","06","#e377c2",NA,1531791.37,1531791.37,81225.88,2384463802.85,1.049,NA,177,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"332",2014,NA,NA,"Aldehyde Derivatives","Chemical Products","2913","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"333",2014,"sachl","aschn","Ketones and Quinones","Chemical Products","2914","06","#e377c2",NA,985896.65,985896.65,49956.66,7305516294.62,1.556,NA,44,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"334",2014,"sachl","aschn","Saturated Acyclic Monocarboxylic Acids","Chemical Products","2915","06","#e377c2",2547.29,9089478.29,9092025.58,1021348.24,14404228706.4,0.945,0,221,"d3plus-1.9.8/icons/hs92/hs92_06.png","Belgium-Luxembourg","United States"
"335",2014,"sachl","aschn","Unsaturated Acyclic Monocarboxylic Acids","Chemical Products","2916","06","#e377c2",NA,5603463.42,5603463.42,1043870.18,11238033844.1,1.163,NA,145,"d3plus-1.9.8/icons/hs92/hs92_06.png","Belgium-Luxembourg","Germany"
"336",2014,"sachl","aschn","Polycarboxylic Acids","Chemical Products","2917","06","#e377c2",NA,512218.8,512218.8,27505163.46,16410636785.8,0.656,NA,354,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","South Korea"
"337",2014,"sachl","aschn","Carboxylic Acids","Chemical Products","2918","06","#e377c2",40327.63,18925982.41,18966310.04,23453257.28,7955662208.96,0.608,0.001,377,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"338",2014,"sachl","aschn","Phosphoric Esters and Salts","Chemical Products","2919","06","#e377c2",NA,870992.64,870992.64,NA,893449657.63,1.928,NA,11,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"339",2014,"sachl","aschn","Other Esters","Chemical Products","2920","06","#e377c2",NA,126229.31,126229.31,3171192.9,1618003550.09,1.659,NA,28,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"340",2014,"sachl","aschn","Amine Compounds","Chemical Products","2921","06","#e377c2",NA,4175737.25,4175737.25,32569,10797116008.9,1.539,NA,49,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"341",2014,"sachl","aschn","Oxygen Amino Compounds","Chemical Products","2922","06","#e377c2",NA,9072275.72,9072275.72,272603.14,19494857040.5,0.791,NA,306,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Singapore"
"342",2014,"sachl","aschn","Quaternary Ammonium Salts and Hydroxides","Chemical Products","2923","06","#e377c2",NA,2826881.33,2826881.33,198726.81,2222469351,0.795,NA,304,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"343",2014,"sachl","aschn","Carboxyamide Compounds","Chemical Products","2924","06","#e377c2",33601.22,8107687.79,8141289.01,354399.32,8092031195.99,0.894,0.001,253,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Switzerland"
"344",2014,"sachl","aschn","Carboxyimide Compounds","Chemical Products","2925","06","#e377c2",NA,2348876.55,2348876.55,119031,1314030544.06,1.472,NA,67,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"345",2014,"sachl","aschn","Nitrile Compounds","Chemical Products","2926","06","#e377c2",NA,959612.27,959612.27,180143,6391816272.6,1.02,NA,185,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","United States"
"346",2014,"sachl","aschn","Diazo, Azo or Aoxy Compounds","Chemical Products","2927","06","#e377c2",NA,295231.7,295231.7,20742.52,554630825.88,0.352,NA,490,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"347",2014,"sachl","aschn","Hydrazine or Hydroxylamine Derivatives","Chemical Products","2928","06","#e377c2",NA,346032.93,346032.93,34626,1535891760.14,1.151,NA,151,"d3plus-1.9.8/icons/hs92/hs92_06.png","Brazil","Switzerland"
"348",2014,"sachl","aschn","Other Nitrogen Compounds","Chemical Products","2929","06","#e377c2",NA,2904105.97,2904105.97,816965.26,5874305761.76,1.665,NA,27,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"349",2014,"sachl","aschn","Organo-Sulfur Compounds","Chemical Products","2930","06","#e377c2",NA,16280450.06,16280450.06,4031774.27,8312484598.36,1.41,NA,81,"d3plus-1.9.8/icons/hs92/hs92_06.png","Brazil","China"
"350",2014,"sachl","aschn","Other Organo-Inorganic Compounds","Chemical Products","2931","06","#e377c2",NA,5696497.93,5696497.93,657731.68,7025212813.08,1.384,NA,82,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"351",2014,"sachl","aschn","Oxygen Heterocyclic Compounds","Chemical Products","2932","06","#e377c2",93000,11166794.5,11259794.5,741094.56,6558690090.02,0.688,0.003,342,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"352",2014,"sachl","aschn","Nitrogen Heterocyclic Compounds","Chemical Products","2933","06","#e377c2",NA,32863488.6,32863488.6,997030.5,66055415060.8,1.533,NA,52,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Ireland"
"353",2014,"sachl","aschn","Nucleic Acids","Chemical Products","2934","06","#e377c2",NA,8079999.69,8079999.69,197986.6,22671888030.7,1.61,NA,37,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Ireland"
"354",2014,"sachl","aschn","Sulfonamides","Chemical Products","2935","06","#e377c2",14980,937620.79,952600.79,33482,10316477128.9,1.486,0,65,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Ireland"
"355",2014,"sachl","aschn","Vitamins","Chemical Products","2936","06","#e377c2",NA,10000953.09,10000953.09,1126358.23,7027937677.68,0.984,NA,207,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"356",2014,"sachl","aschn","Hormones","Chemical Products","2937","06","#e377c2",NA,2374540.66,2374540.66,5471,15457048891.7,1.37,NA,84,"d3plus-1.9.8/icons/hs92/hs92_06.png","Austria","United States"
"357",2014,"sachl","aschn","Glycosides","Chemical Products","2938","06","#e377c2",NA,2726844.4,2726844.4,3159422.79,1022848414.22,-0.136,NA,718,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"358",2014,"sachl","aschn","Vegetable Alkaloids","Chemical Products","2939","06","#e377c2",NA,363167.29,363167.29,43824.16,2324250895.71,0.082,NA,616,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"359",2014,"sachl","aschn","Chemically Pure Sugars","Chemical Products","2940","06","#e377c2",NA,70766.86,70766.86,8911761.93,1020309796.27,0.727,NA,323,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"360",2014,"sachl","aschn","Antibiotics","Chemical Products","2941","06","#e377c2",NA,28787287.27,28787287.27,118160,12496349305.5,1.145,NA,156,"d3plus-1.9.8/icons/hs92/hs92_06.png","Italy","China"
"361",2014,"sachl","aschn","Other Organic Compounds","Chemical Products","2942","06","#e377c2",NA,85488.45,85488.45,6801,1207748394.04,0.194,NA,560,"d3plus-1.9.8/icons/hs92/hs92_06.png","India","India"
"362",2014,"sachl","aschn","Glands and Other Organs","Chemical Products","3001","06","#e377c2",NA,3873647.55,3873647.55,69343,4454727570.92,1.148,NA,153,"d3plus-1.9.8/icons/hs92/hs92_06.png","France","Singapore"
"363",2014,"sachl","aschn","Human or Animal Blood","Chemical Products","3002","06","#e377c2",NA,969534.47,969534.47,6155525.92,127030135817,1.782,NA,17,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Germany"
"364",2014,"sachl","aschn","Unpackaged Medicaments","Chemical Products","3003","06","#e377c2",NA,425180.11,425180.11,1376066.5,7973314341.75,0.326,NA,503,"d3plus-1.9.8/icons/hs92/hs92_06.png","Italy","United States"
"365",2014,"sachl","aschn","Packaged Medicaments","Chemical Products","3004","06","#e377c2",NA,23001966.71,23001966.71,204526031.06,353984292061,0.816,NA,292,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"366",2014,"sachl","aschn","Bandages","Chemical Products","3005","06","#e377c2",NA,11105077.45,11105077.45,124723.94,7559529403.98,0.871,NA,260,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"367",2014,"sachl","aschn","Special Pharmaceuticals","Chemical Products","3006","06","#e377c2",NA,1666565.58,1666565.58,13441934.3,13633235686.5,1.032,NA,181,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"368",2014,"sachl","aschn","Animal or Vegetable Fertilizers","Chemical Products","3101","06","#e377c2",NA,196011.03,196011.03,1278562.9,826209593.21,-0.337,NA,793,"d3plus-1.9.8/icons/hs92/hs92_06.png","Netherlands","Netherlands"
"369",2014,"sachl","aschn","Nitrogenous Fertilizers","Chemical Products","3102","06","#e377c2",NA,150103945.69,150103945.69,208674668.22,27489549248.5,-1.065,NA,1021,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"370",2014,"sachl","aschn","Phosphatic Fertilizers","Chemical Products","3103","06","#e377c2",NA,2372277.77,2372277.77,228379.84,2209530438.46,-0.808,NA,943,"d3plus-1.9.8/icons/hs92/hs92_06.png","Brazil","China"
"371",2014,"sachl","aschn","Potassic Fertilizers","Chemical Products","3104","06","#e377c2",34667111.31,2726563.62,37393674.93,524285142.59,17007347100.6,-0.275,0.41,770,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Canada"
"372",2014,"sachl","aschn","Mixed Mineral or Chemical Fertilizers","Chemical Products","3105","06","#e377c2",NA,20922656.07,20922656.07,131404508.67,23197912321.3,-0.981,NA,987,"d3plus-1.9.8/icons/hs92/hs92_06.png","Brazil","China"
"373",2014,NA,NA,"Vegetable Tanning Extracts","Chemical Products","3201","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"374",2014,"sachl","aschn","Synthetic Tanning Extracts","Chemical Products","3202","06","#e377c2",NA,6283.82,6283.82,6362,836353243.46,-0.229,NA,755,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Italy"
"375",2014,"sachl","aschn","Vegetable or Animal Dyes","Chemical Products","3203","06","#e377c2",270630.41,15148974,15419604.41,2479843.48,1230745347.22,-0.088,0.044,684,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"376",2014,"sachl","aschn","Synthetic Coloring Matter","Chemical Products","3204","06","#e377c2",NA,17154773.2,17154773.2,2213083.41,13882277111.3,0.441,NA,452,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"377",2014,NA,NA,"Lake Pigments","Chemical Products","3205","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"378",2014,"sachl","aschn","Other Coloring Matter","Chemical Products","3206","06","#e377c2",4922.26,10889934.15,10894856.41,6391264.4,13197629518.8,0.912,0,241,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","United States"
"379",2014,"sachl","aschn","Prepared Pigments","Chemical Products","3207","06","#e377c2",NA,50486.16,50486.16,127410.9,4071746238.2,0.875,NA,258,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Spain"
"380",2014,"sachl","aschn","Nonaqueous Paints","Chemical Products","3208","06","#e377c2",NA,1490261.3,1490261.3,3829324.53,14409973122.4,0.44,NA,453,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"381",2014,"sachl","aschn","Aqueous Paints","Chemical Products","3209","06","#e377c2",NA,127021.89,127021.89,2021745.76,6224959044.25,0.27,NA,527,"d3plus-1.9.8/icons/hs92/hs92_06.png","Canada","Germany"
"382",2014,"sachl","aschn","Other Paints","Chemical Products","3210","06","#e377c2",NA,150938.27,150938.27,36053.95,901635009.28,0.188,NA,564,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"383",2014,"sachl","aschn","Prepared Paint Driers","Chemical Products","3211","06","#e377c2",NA,11283.74,11283.74,12740,218335989.89,-0.282,NA,773,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Belgium-Luxembourg"
"384",2014,"sachl","aschn","Nonaqueous Pigments","Chemical Products","3212","06","#e377c2",NA,378053.3,378053.3,502007.52,2397897602.86,0.831,NA,284,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Germany"
"385",2014,"sachl","aschn","Artistry Paints","Chemical Products","3213","06","#e377c2",NA,1882790.49,1882790.49,296099.58,593313460.06,0.534,NA,408,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"386",2014,"sachl","aschn","Glaziers Putty","Chemical Products","3214","06","#e377c2",NA,2649095.23,2649095.23,5795040.91,8066537495.05,0.707,NA,332,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Germany"
"387",2014,"sachl","aschn","Ink","Chemical Products","3215","06","#e377c2",NA,3089190.56,3089190.56,1522766.89,14296670306.3,1.632,NA,31,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Germany"
"388",2014,"sachl","aschn","Essential Oils","Chemical Products","3301","06","#e377c2",NA,117964.95,117964.95,3128770.82,4243092000.92,-1.247,NA,1063,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","United States"
"389",2014,"sachl","aschn","Scented Mixtures","Chemical Products","3302","06","#e377c2",64750,96687.08,161437.08,24700300.83,22026365530.8,0.292,0.001,515,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Ireland"
"390",2014,"sachl","aschn","Perfumes","Chemical Products","3303","06","#e377c2",NA,1504330.31,1504330.31,3977675.73,16190873229.2,0.14,NA,593,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","France"
"391",2014,"sachl","aschn","Beauty Products","Chemical Products","3304","06","#e377c2",9180.43,13694495.33,13703675.76,35287834.78,36166812556.6,0.521,0,416,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","France"
"392",2014,"sachl","aschn","Hair Products","Chemical Products","3305","06","#e377c2",NA,1237165.32,1237165.32,10719680.07,13535281419.4,0.151,NA,587,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"393",2014,"sachl","aschn","Dental Products","Chemical Products","3306","06","#e377c2",NA,14400342.07,14400342.07,770654.34,5393457167.12,-0.041,NA,665,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Germany"
"394",2014,"sachl","aschn","Shaving Products","Chemical Products","3307","06","#e377c2",NA,11645085.95,11645085.95,7949976.27,11568511749.3,0.482,NA,430,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","United States"
"395",2014,"sachl","aschn","Soap","Chemical Products","3401","06","#e377c2",NA,1424711.59,1424711.59,2072176.32,6907095825.5,-1.201,NA,1052,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"396",2014,"sachl","aschn","Cleaning Products","Chemical Products","3402","06","#e377c2",38551,13363945.67,13402496.67,5459662.04,33194882068.8,0.144,0,592,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Germany"
"397",2014,"sachl","aschn","Lubricating Products","Chemical Products","3403","06","#e377c2",8802.6,179436.79,188239.39,989707.2,9488118942.28,1.478,0,66,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"398",2014,"sachl","aschn","Waxes","Chemical Products","3404","06","#e377c2",NA,62965.47,62965.47,612017.91,2865898052.84,0.638,NA,367,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"399",2014,"sachl","aschn","Polishes and Creams","Chemical Products","3405","06","#e377c2",NA,1030940.62,1030940.62,2696047.99,2320703503.78,0.201,NA,556,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,"United States"
"400",2014,"sachl","aschn","Candles","Chemical Products","3406","06","#e377c2",NA,6175084.41,6175084.41,341301.04,2997391713.12,-0.092,NA,689,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"401",2014,"sachl","aschn","Pastes and Waxes","Chemical Products","3407","06","#e377c2",NA,1498282.33,1498282.33,137995.62,718631477.3,1.066,NA,172,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Germany"
"402",2014,"sachl","aschn","Casein","Chemical Products","3501","06","#e377c2",NA,25588.38,25588.38,25450,3095620034.7,0.158,NA,581,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","New Zealand"
"403",2014,NA,NA,"Water Soluble Proteins","Chemical Products","3502","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"404",2014,"sachl","aschn","Gelatin","Chemical Products","3503","06","#e377c2",NA,1534554.83,1534554.83,46572.48,1972702620.75,-0.157,NA,727,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Brazil"
"405",2014,"sachl","aschn","Peptones","Chemical Products","3504","06","#e377c2",NA,1535110.31,1535110.31,1688373.78,2856448521.69,0.591,NA,386,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"406",2014,"sachl","aschn","Dextrins","Chemical Products","3505","06","#e377c2",NA,3378553.76,3378553.76,328343.88,3865837270.45,0.897,NA,248,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Thailand"
"407",2014,"sachl","aschn","Glues","Chemical Products","3506","06","#e377c2",1564.37,9696618.5,9698182.87,25196979.76,10580900837.6,1.087,0,166,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"408",2014,"sachl","aschn","Enzymes","Chemical Products","3507","06","#e377c2",NA,266096.84,266096.84,2740191.97,5100397811.53,0.45,NA,446,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","Denmark"
"409",2014,NA,NA,"Propellant Powders","Chemical Products","3601","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"410",2014,NA,NA,"Prepared Explosives","Chemical Products","3602","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"411",2014,"sachl","aschn","Detonating Fuses","Chemical Products","3603","06","#e377c2",NA,408181.41,408181.41,27811104.86,1744459836.54,-0.396,NA,810,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","United States"
"412",2014,"sachl","aschn","Fireworks","Chemical Products","3604","06","#e377c2",NA,489290.26,489290.26,64575.3,1227296832.26,-0.323,NA,785,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","China"
"413",2014,"sachl","aschn","Matches","Chemical Products","3605","06","#e377c2",NA,22515.9,22515.9,2201105.95,219661361.37,-1.053,NA,1015,"d3plus-1.9.8/icons/hs92/hs92_06.png","Nigeria","India"
"414",2014,"sachl","aschn","Pyrophoric Alloys","Chemical Products","3606","06","#e377c2",NA,12120.34,12120.34,6525,2236586297.79,-1.904,NA,1174,"d3plus-1.9.8/icons/hs92/hs92_06.png","Italy","Nigeria"
"415",2014,"sachl","aschn","Photographic Plates","Chemical Products","3701","06","#e377c2",NA,742127.08,742127.08,2787782.87,4958156238.31,1.718,NA,20,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Japan"
"416",2014,"sachl","aschn","Photographic Film","Chemical Products","3702","06","#e377c2",NA,419748,419748,122151,2009619615.87,2.019,NA,8,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","United States"
"417",2014,"sachl","aschn","Photographic Paper","Chemical Products","3703","06","#e377c2",NA,608536.62,608536.62,239904.26,1060677437.01,0.633,NA,370,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Netherlands"
"418",2014,"sachl","aschn","Undeveloped Exposed Photographic Material","Chemical Products","3704","06","#e377c2",NA,214279.08,214279.08,NA,41613152.37,0.335,NA,500,"d3plus-1.9.8/icons/hs92/hs92_06.png","United States","South Korea"
"419",2014,NA,NA,"Developed Exposed Photographic Material","Chemical Products","3705","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"420",2014,NA,NA,"Motion-picture film, exposed and developed","Chemical Products","3706","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"421",2014,"sachl","aschn","Photographic Chemicals","Chemical Products","3707","06","#e377c2",NA,5449599.54,5449599.54,277110.71,6790666022.3,2.191,NA,5,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Japan"
"422",2014,"sachl","aschn","Artificial Graphite","Chemical Products","3801","06","#e377c2",NA,69239.77,69239.77,23358.31,2070261925.97,1.121,NA,160,"d3plus-1.9.8/icons/hs92/hs92_06.png","South Korea","China"
"423",2014,"sachl","aschn","Activated Carbon","Chemical Products","3802","06","#e377c2",NA,499629.75,499629.75,11790933.74,2854711721.33,-0.734,NA,924,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"424",2014,NA,NA,"Tall Oil","Chemical Products","3803","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"425",2014,"sachl","aschn","Wood Pulp Lyes","Chemical Products","3804","06","#e377c2",NA,53847.4,53847.4,48173.3,540996742.68,0.992,NA,201,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","Norway"
"426",2014,"sachl","aschn","Turpentine","Chemical Products","3805","06","#e377c2",NA,156251.83,156251.83,562929.03,230772680.23,-0.314,NA,782,"d3plus-1.9.8/icons/hs92/hs92_06.png","India","United States"
"427",2014,"sachl","aschn","Rosin","Chemical Products","3806","06","#e377c2",NA,12651.11,12651.11,21161.72,2060711929.01,0.093,NA,610,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","China"
"428",2014,NA,NA,"Wood Tar, Oils and Pitch","Chemical Products","3807","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"429",2014,"sachl","aschn","Pesticides","Chemical Products","3808","06","#e377c2",223919.55,9156618.64,9380538.19,70952433.04,35831401949.8,0.003,0.001,653,"d3plus-1.9.8/icons/hs92/hs92_06.png","Brazil","China"
"430",2014,"sachl","aschn","Dyeing Finishing Agents","Chemical Products","3809","06","#e377c2",4777.79,264110.23,268888.02,452959.72,4406636891.24,0.438,0,456,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"431",2014,"sachl","aschn","Metal Pickling Preparations","Chemical Products","3810","06","#e377c2",NA,555039.48,555039.48,1107856.17,1777186673.28,1.829,NA,15,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Japan"
"432",2014,"sachl","aschn","Antiknock","Chemical Products","3811","06","#e377c2",NA,203517.3,203517.3,1012034.77,13510641671,1.018,NA,187,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","United States"
"433",2014,"sachl","aschn","Prepared Rubber Accelerators","Chemical Products","3812","06","#e377c2",1562435.6,1182789.92,2745225.52,14771213.24,4849776149.34,0.864,0.065,265,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"434",2014,"sachl","aschn","Fire Extinguishers Preparations","Chemical Products","3813","06","#e377c2",NA,618919.4,618919.4,45090.69,277913224.77,0.65,NA,362,"d3plus-1.9.8/icons/hs92/hs92_06.png","France","United States"
"435",2014,"sachl","aschn","Organic Composite Solvents","Chemical Products","3814","06","#e377c2",NA,182791.4,182791.4,167025.94,1899741331.08,0.017,NA,646,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"436",2014,"sachl","aschn","Reaction and Catalytic Products","Chemical Products","3815","06","#e377c2",NA,343475.69,343475.69,1875872.55,15961234611.8,0.979,NA,209,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","United States"
"437",2014,"sachl","aschn","Refractory Cements","Chemical Products","3816","06","#e377c2",NA,466815.53,466815.53,3176937.53,2448429682.64,1.099,NA,163,"d3plus-1.9.8/icons/hs92/hs92_06.png","Russia","Germany"
"438",2014,NA,NA,"Alkylbenzenes and Alkylnaphthalenes","Chemical Products","3817","06","#e377c2",NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,NA
"439",2014,"sachl","aschn","Disc Chemicals for Electronics","Chemical Products","3818","06","#e377c2",NA,1187,1187,87764,11435179969.4,1.851,NA,14,"d3plus-1.9.8/icons/hs92/hs92_06.png",NA,"Japan"
"440",2014,"sachl","aschn","Hydraulic Brake Fluid","Chemical Products","3819","06","#e377c2",NA,7581.28,7581.28,179483.29,875628525.64,0.659,NA,353,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"441",2014,"sachl","aschn","Antifreeze","Chemical Products","3820","06","#e377c2",NA,9519.32,9519.32,2107924.22,1318274754.15,0.72,NA,328,"d3plus-1.9.8/icons/hs92/hs92_06.png","Canada","Belgium-Luxembourg"
"442",2014,"sachl","aschn","Micro-Organism Culture Preparations","Chemical Products","3821","06","#e377c2",NA,6668.47,6668.47,54035.69,1636896121.59,1.573,NA,41,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","United States"
"443",2014,"sachl","aschn","Laboratory Reagents","Chemical Products","3822","06","#e377c2",1721,3189611.41,3191332.41,2035914.69,24413130670.5,1.667,0,25,"d3plus-1.9.8/icons/hs92/hs92_06.png","Germany","United States"
"444",2014,"sachl","aschn","Industrial Fatty Acids, Oils and Alcohols","Chemical Products","3823","06","#e377c2",179135.65,33589502.65,33768638.3,34013540.58,49828053868,0.884,0.001,255,"d3plus-1.9.8/icons/hs92/hs92_06.png","China","Germany"
"445",2014,"sachl","aschn","Ethylene Polymers","Plastics and Rubbers","3901","07","#f7b6d2",22273.63,1505935.57,1528209.2,14762074.38,81148206202.9,0.076,0,622,"d3plus-1.9.8/icons/hs92/hs92_07.png","China","Saudi Arabia"
"446",2014,"sachl","aschn","Propylene Polymers","Plastics and Rubbers","3902","07","#f7b6d2",NA,41767.26,41767.26,73056491.8,47480356549.5,0.149,NA,588,"d3plus-1.9.8/icons/hs92/hs92_07.png","China","Saudi Arabia"
"447",2014,"sachl","aschn","Styrene Polymers","Plastics and Rubbers","3903","07","#f7b6d2",198677.12,16378472.26,16577149.38,15102018.39,25315714317,1.022,0.002,184,"d3plus-1.9.8/icons/hs92/hs92_07.png","China",NA
"448",2014,"sachl","aschn","Vinyl Chloride Polymers","Plastics and Rubbers","3904","07","#f7b6d2",NA,311059.31,311059.31,910551.13,19775909549.6,0.618,NA,374,"d3plus-1.9.8/icons/hs92/hs92_07.png","India","United States"
"449",2014,"sachl","aschn","Other Vinyl Polymers","Plastics and Rubbers","3905","07","#f7b6d2",NA,493906.42,493906.42,316417.41,5065843746.48,0.634,NA,369,"d3plus-1.9.8/icons/hs92/hs92_07.png","Germany","Germany"
"450",2014,"sachl","aschn","Acrylic Polymers","Plastics and Rubbers","3906","07","#f7b6d2",NA,25836764.35,25836764.35,6834079.57,16393503809.5,1.447,NA,72,"d3plus-1.9.8/icons/hs92/hs92_07.png","China","Germany"
"451",2014,"sachl","aschn","Polyacetals","Plastics and Rubbers","3907","07","#f7b6d2",436390.13,70804926.42,71241316.55,12055612.27,57639327997.6,0.584,0.002,391,"d3plus-1.9.8/icons/hs92/hs92_07.png","China","United States"
"452",2014,"sachl","aschn","Polyamides","Plastics and Rubbers","3908","07","#f7b6d2",47843.34,465539.17,513382.51,1343536.33,15332694495.2,1.534,0.001,51,"d3plus-1.9.8/icons/hs92/hs92_07.png","China","Germany"
