"","year","origin_id","destination_id","product","group","hs92_id","hs92_group","color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","top_exporter","top_importer","icon"
"34",2014,NA,NA,"Human Hair","Animal Products","010501","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"35",2014,"sachl","aschn","Pig Hair","Animal Products","010502","01","#e8d58e",NA,928559.92,928559.92,NA,139646837.57,-0.398,NA,811,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_01.png"
"36",2014,NA,NA,"Horse Hair","Animal Products","010503","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"37",2014,"sachl","aschn","Animal Organs","Animal Products","010504","01","#e8d58e",73295,NA,73295,23904238.84,4838719254.32,-1.005,0,997,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_01.png"
"38",2014,"sachl","aschn","Bird Feathers and Skins","Animal Products","010505","01","#e8d58e",NA,60134.63,60134.63,NA,2244409084.13,0.755,NA,316,"aschn","asxxb","d3plus-1.9.8/icons/hs92/hs92_01.png"
"39",2014,"sachl","aschn","Processed Bones","Animal Products","010506","01","#e8d58e",2299,NA,2299,354122.75,417318553.67,-0.288,0,775,"eudeu","asjpn","d3plus-1.9.8/icons/hs92/hs92_01.png"
"40",2014,NA,NA,"Raw Bones","Animal Products","010507","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"41",2014,"sachl","aschn","Coral and Shells","Animal Products","010508","01","#e8d58e",NA,11491,11491,120561.16,191340466.28,-1.571,NA,1127,"asjpn","asxxb","d3plus-1.9.8/icons/hs92/hs92_01.png"
"42",2014,NA,NA,"Sponges","Animal Products","010509","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"43",2014,NA,NA,"Pharmaceutical Animal Products","Animal Products","010510","01","#e8d58e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_01.png"
"44",2014,"sachl","aschn","Other Inedible Animal Products","Animal Products","010511","01","#e8d58e",542283,130376.07,672659.07,4715765.07,2596276048.68,-0.115,0.04,704,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_01.png"
"45",2014,"sachl","aschn","Bulbs and Roots","Vegetable Products","020601","02","#e8b41e",6290287.96,NA,6290287.96,36360138.78,1892470787.08,-0.881,0.67,962,"eunld","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"46",2014,"sachl","aschn","Other Live Plants","Vegetable Products","020602","02","#e8b41e",NA,356388.09,356388.09,16603723.86,8098654143.64,-0.934,NA,976,"eunld","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"47",2014,"sachl","aschn","Cut Flowers","Vegetable Products","020603","02","#e8b41e",2957.04,1409.91,4366.95,5468971.57,8768339404.38,-1.545,0,1124,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"48",2014,"sachl","aschn","Foliage","Vegetable Products","020604","02","#e8b41e",NA,61976.12,61976.12,3066981.8,1193778650.39,-1.023,NA,1005,"eunld","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"49",2014,NA,NA,"Potatoes","Vegetable Products","020701","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"50",2014,NA,NA,"Tomatoes","Vegetable Products","020702","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"51",2014,"sachl","aschn","Onions","Vegetable Products","020703","02","#e8b41e",NA,3298408.12,3298408.12,45497459.59,5338707603,-1.813,NA,1161,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"52",2014,NA,NA,"Cabbages","Vegetable Products","020704","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"53",2014,NA,NA,"Lettuce","Vegetable Products","020705","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"54",2014,NA,NA,"Root Vegetables","Vegetable Products","020706","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"55",2014,NA,NA,"Cucumbers","Vegetable Products","020707","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"56",2014,NA,NA,"Legumes","Vegetable Products","020708","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"57",2014,NA,NA,"Other Vegetables","Vegetable Products","020709","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"58",2014,"sachl","aschn","Frozen Vegetables","Vegetable Products","020710","02","#e8b41e",NA,2054451.49,2054451.49,53569847.44,6371505559.04,-0.744,NA,925,"eublx","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"59",2014,NA,NA,"Preserved Vegetables","Vegetable Products","020711","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"60",2014,"sachl","aschn","Dried Vegetables","Vegetable Products","020712","02","#e8b41e",1457516.89,4269041.84,5726558.73,21217205.6,2875545395.22,-0.984,0.1,989,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"61",2014,"sachl","aschn","Dried Legumes","Vegetable Products","020713","02","#e8b41e",NA,791924.55,791924.55,4379788.67,10429108627.6,-2.056,NA,1191,"nacan","asind","d3plus-1.9.8/icons/hs92/hs92_02.png"
"62",2014,NA,NA,"Cassava","Vegetable Products","020714","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"63",2014,"sachl","aschn","Coconuts, Brazil Nuts, and Cashews","Vegetable Products","020801","02","#e8b41e",NA,7531.47,7531.47,5995672.12,6602597507.17,-2.606,NA,1214,"asvnm","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"64",2014,"sachl","aschn","Other Nuts","Vegetable Products","020802","02","#e8b41e",213479.41,1158.71,214638.12,396503633.91,16674318565.5,-1.873,0,1169,"nausa","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"65",2014,NA,NA,"Bananas","Vegetable Products","020803","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"66",2014,"sachl","aschn","Tropical Fruits","Vegetable Products","020804","02","#e8b41e",87936.93,NA,87936.93,280733188.59,9477629662.72,-1.87,0,1168,"namex","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"67",2014,NA,NA,"Citrus","Vegetable Products","020805","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"68",2014,"sachl","aschn","Grapes","Vegetable Products","020806","02","#e8b41e",175388972.32,NA,175388972.32,1867777994.17,9930666595.9,-1.055,3.55,1017,"sachl","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"69",2014,NA,NA,"Melons","Vegetable Products","020807","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"70",2014,"sachl","aschn","Apples and Pears","Vegetable Products","020808","02","#e8b41e",21058632.85,127994.8,21186627.65,1013257096.27,10276178205.6,-0.61,0.41,887,"nausa","eurus","d3plus-1.9.8/icons/hs92/hs92_02.png"
"71",2014,"sachl","aschn","Pitted Fruits","Vegetable Products","020809","02","#e8b41e",498512616.94,NA,498512616.94,932578184.76,5806918566.77,-0.912,17.28,971,"euesp","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"72",2014,"sachl","aschn","Other Fruits","Vegetable Products","020810","02","#e8b41e",50696439.31,NA,50696439.31,815502525.88,11131679372.3,-1.192,0.92,1051,"euesp","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"73",2014,"sachl","aschn","Frozen Fruits and Nuts","Vegetable Products","020811","02","#e8b41e",5431308,1328587.58,6759895.58,373496793.78,4372874807.79,-0.32,0.25,784,"eupol","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"74",2014,"sachl","aschn","Preserved Fruits and Nuts","Vegetable Products","020812","02","#e8b41e",130091.02,NA,130091.02,9458125.44,207951359.3,-1.081,0.13,1024,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"75",2014,"sachl","aschn","Dried Fruits","Vegetable Products","020813","02","#e8b41e",2093560.27,153865.06,2247425.33,282859446.15,2408563192.45,-1.059,0.17,1019,"astur","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"76",2014,"sachl","aschn","Citrus and Melon Peels","Vegetable Products","020814","02","#e8b41e",332426.23,NA,332426.23,988108.76,128776380.88,-1.801,0.52,1158,"namex","eudeu","d3plus-1.9.8/icons/hs92/hs92_02.png"
"77",2014,"sachl","aschn","Coffee","Vegetable Products","020901","02","#e8b41e",NA,20001.96,20001.96,584217.78,30795437229.2,-1.928,NA,1176,"sabra","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"78",2014,"sachl","aschn","Tea","Vegetable Products","020902","02","#e8b41e",NA,3142581.44,3142581.44,4421441.58,6814962361.08,-2.123,NA,1194,"aslka","eurus","d3plus-1.9.8/icons/hs92/hs92_02.png"
"79",2014,NA,NA,"Mate","Vegetable Products","020903","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"80",2014,"sachl","aschn","Pepper","Vegetable Products","020904","02","#e8b41e",NA,838991.52,838991.52,5332821.64,4313253088.72,-1.753,NA,1154,"asvnm","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"81",2014,NA,NA,"Vanilla","Vegetable Products","020905","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"82",2014,"sachl","aschn","Cinnamon","Vegetable Products","020906","02","#e8b41e",NA,23383,23383,22417.57,456397881.53,-1.461,NA,1107,"aslka","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"83",2014,NA,NA,"Cloves","Vegetable Products","020907","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"84",2014,NA,NA,"Nutmeg","Vegetable Products","020908","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"85",2014,"sachl","aschn","Spice Seeds","Vegetable Products","020909","02","#e8b41e",NA,31230.7,31230.7,173340.02,711432472.13,-1.109,NA,1033,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"86",2014,"sachl","aschn","Spices","Vegetable Products","020910","02","#e8b41e",NA,19882.57,19882.57,397952.71,2385463683.51,-1.42,NA,1096,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"87",2014,NA,NA,"Wheat","Vegetable Products","021001","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"88",2014,NA,NA,"Rye","Vegetable Products","021002","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"89",2014,NA,NA,"Barley","Vegetable Products","021003","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"90",2014,NA,NA,"Oats","Vegetable Products","021004","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"91",2014,"sachl","aschn","Corn","Vegetable Products","021005","02","#e8b41e",1020702.23,NA,1020702.23,291803552.58,33916212142.9,-0.823,0.01,950,"nausa","asjpn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"92",2014,"sachl","aschn","Rice","Vegetable Products","021006","02","#e8b41e",NA,15333.05,15333.05,6055732.58,24943258074.3,-2.232,NA,1197,"asind","assau","d3plus-1.9.8/icons/hs92/hs92_02.png"
"93",2014,NA,NA,"Sorghum","Vegetable Products","021007","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"94",2014,"sachl","aschn","Buckwheat","Vegetable Products","021008","02","#e8b41e",NA,18014.96,18014.96,1488315.85,1244131118.33,-1.61,NA,1132,"sabol","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"95",2014,NA,NA,"Wheat Flours","Vegetable Products","021101","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"96",2014,"sachl","aschn","Cereal Flours","Vegetable Products","021102","02","#e8b41e",NA,32096.25,32096.25,2318645.47,813671570.27,-1.096,NA,1028,"astha","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"97",2014,NA,NA,"Cereal Meal and Pellets","Vegetable Products","021103","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"98",2014,NA,NA,"Processed Cereals","Vegetable Products","021104","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"99",2014,NA,NA,"Potato Flours","Vegetable Products","021105","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"100",2014,"sachl","aschn","Legume Flours","Vegetable Products","021106","02","#e8b41e",4465.19,13002.99,17468.18,4292658.21,462673445.5,-1.568,0,1126,"nausa","eufra","d3plus-1.9.8/icons/hs92/hs92_02.png"
"101",2014,"sachl","aschn","Malt","Vegetable Products","021107","02","#e8b41e",NA,8730.9,8730.9,20352182.44,4075917163.9,0.229,NA,543,"eufra","sabra","d3plus-1.9.8/icons/hs92/hs92_02.png"
"102",2014,"sachl","aschn","Starches","Vegetable Products","021108","02","#e8b41e",1308237.27,230732.48,1538969.75,44026943.07,4174732111.7,-0.571,0.06,876,"astha","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"103",2014,"sachl","aschn","Wheat Gluten","Vegetable Products","021109","02","#e8b41e",NA,21840991.28,21840991.28,NA,1468018992.54,0.988,NA,202,"eufra","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"104",2014,"sachl","aschn","Soybeans","Vegetable Products","021201","02","#e8b41e",2244.96,23337.54,25582.5,6556309.17,58870999635.6,-1.159,0,1042,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"105",2014,"sachl","aschn","Ground Nuts","Vegetable Products","021202","02","#e8b41e",NA,144629.29,144629.29,170889.47,2201183909.79,-2.045,NA,1190,"nausa","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"106",2014,NA,NA,"Copra","Vegetable Products","021203","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"107",2014,NA,NA,"Linseed","Vegetable Products","021204","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"108",2014,"sachl","aschn","Rapeseed","Vegetable Products","021205","02","#e8b41e",1330.09,NA,1330.09,19581694.91,11437907371.7,-0.069,0,680,"nacan","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"109",2014,"sachl","aschn","Sunflower Seeds","Vegetable Products","021206","02","#e8b41e",56049.87,7580,63629.87,41261258.61,3534969951.16,-0.044,0,667,"eurou","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"110",2014,"sachl","aschn","Other Oily Seeds","Vegetable Products","021207","02","#e8b41e",32991.08,208565.98,241557.06,15140418.54,5626568106.17,-2.441,0,1211,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"111",2014,NA,NA,"Oil Seed Flower","Vegetable Products","021208","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"112",2014,"sachl","aschn","Sowing Seeds","Vegetable Products","021209","02","#e8b41e",889380.22,3166295.25,4055675.47,207900924.81,7069799192.22,-0.998,0.03,992,"eunld","eunld","d3plus-1.9.8/icons/hs92/hs92_02.png"
"113",2014,NA,NA,"Hops","Vegetable Products","021210","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"114",2014,"sachl","aschn","Perfume Plants","Vegetable Products","021211","02","#e8b41e",NA,475902.25,475902.25,28611046.55,3242696705.51,-1.88,NA,1171,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_02.png"
"115",2014,"sachl","aschn","Locust beans, seaweed, sugar beet, cane, for food","Vegetable Products","021212","02","#e8b41e",80709191.67,2007875.88,82717067.55,145705083.47,1936742593.31,-1.804,8.39,1160,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"116",2014,NA,NA,"Cereal Straws","Vegetable Products","021213","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"117",2014,NA,NA,"Forage Crops","Vegetable Products","021214","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"118",2014,"sachl","aschn","Insect Resins","Vegetable Products","021301","02","#e8b41e",NA,242106.65,242106.65,85943.67,830497671.04,-2.52,NA,1212,"eufra","asind","d3plus-1.9.8/icons/hs92/hs92_02.png"
"119",2014,"sachl","aschn","Vegetable Saps","Vegetable Products","021302","02","#e8b41e",3892263.97,7899169.12,11791433.09,135706670.55,7071361532.37,-1.027,0.11,1007,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_02.png"
"120",2014,"sachl","aschn","Vegetable Plaiting Materials","Vegetable Products","021401","02","#e8b41e",NA,120114.86,120114.86,909932.24,232558506.68,-1.153,NA,1039,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"121",2014,NA,NA,"Vegetable Stuffing Materials","Vegetable Products","021402","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"122",2014,NA,NA,"Vegetable Brush Materials","Vegetable Products","021403","02","#e8b41e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_02.png"
"123",2014,"sachl","aschn","Other Vegetable Products","Vegetable Products","021404","02","#e8b41e",1708934.14,NA,1708934.14,21411633.57,876665820.02,-1.671,0.39,1147,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_02.png"
"124",2014,NA,NA,"Pig and Poultry Fat","Animal and Vegetable Bi-Products","031501","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"125",2014,NA,NA,"Bovine, Sheep, and Goat Fat","Animal and Vegetable Bi-Products","031502","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"126",2014,NA,NA,"Lard","Animal and Vegetable Bi-Products","031503","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"127",2014,"sachl","aschn","Fish Oil","Animal and Vegetable Bi-Products","031504","03","#e0902f",1190604.86,25302351.67,26492956.53,166187708.23,1953627732.09,-1.188,0.12,1049,"saper","eunor","d3plus-1.9.8/icons/hs92/hs92_03.png"
